entry_id,user_id,entry_date,entry_time,word_count,mood_before,mood_after,writing_duration_minutes,used_prompt,device_type,streak_at_entry
259803,4980,2026-01-24,Night,611,1,2,27,False,Android,1
259804,4980,2026-01-26,Morning,520,4,5,17,False,Android,1
259805,4980,2026-01-27,Evening,710,3,4,27,False,Android,2
259806,4980,2026-01-28,Night,676,4,4,19,False,Android,3
259807,4980,2026-02-01,Evening,971,1,2,27,False,Web,1
259808,4980,2026-02-02,Evening,470,3,4,15,False,iOS,2
259809,4980,2026-02-05,Evening,753,3,4,25,False,Web,1
259810,4980,2026-02-06,Afternoon,568,3,3,17,False,Web,2
259811,4980,2026-02-08,Morning,718,3,3,29,True,Android,1
259812,4980,2026-02-09,Night,1080,3,4,41,False,Web,2
259813,4980,2026-02-13,Evening,705,3,4,24,True,Android,1
259814,4980,2026-02-15,Morning,891,3,3,26,False,iOS,1
259815,4980,2026-02-16,Afternoon,1007,4,4,39,False,Web,2
259816,4980,2026-02-17,Evening,443,5,5,13,False,Android,3
259817,4980,2026-02-18,Evening,730,4,4,21,False,Android,4
259818,4980,2026-02-20,Morning,863,1,3,28,False,Web,1
259819,4980,2026-02-21,Night,947,2,3,32,False,Android,2
259820,4980,2026-02-22,Afternoon,753,5,5,23,False,iOS,3
259821,4980,2026-02-23,Evening,692,3,4,27,False,Android,4
259822,4980,2026-02-24,Evening,448,3,3,15,False,Android,5
259823,4980,2026-02-25,Evening,765,3,4,33,False,Android,6
259824,4980,2026-02-26,Evening,642,3,3,24,True,Web,7
259825,4980,2026-02-27,Morning,729,3,4,26,False,iOS,8
259826,4980,2026-02-28,Morning,591,3,4,23,False,Android,9
259827,4980,2026-03-01,Morning,1000,4,4,44,True,iOS,10
259828,4980,2026-03-02,Night,663,1,2,23,False,Android,11
259829,4980,2026-03-03,Afternoon,1114,3,3,47,False,iOS,12
259830,4980,2026-03-04,Morning,522,4,4,18,True,iOS,13
259831,4980,2026-03-05,Evening,426,1,3,12,True,Android,14
259832,4980,2026-03-06,Night,859,1,2,24,False,Android,15
259833,4980,2026-03-07,Afternoon,689,2,3,26,False,Android,16
259834,4980,2026-03-09,Afternoon,679,3,3,28,True,Android,1
259835,4980,2026-03-10,Evening,638,2,4,20,False,Web,2
259836,4980,2026-03-11,Evening,667,5,4,29,True,iOS,3
259837,4980,2026-03-12,Afternoon,983,4,4,36,False,Android,4
259838,4980,2026-03-13,Morning,375,4,5,16,True,iOS,5
259839,4980,2026-03-15,Morning,499,2,3,17,False,Android,1
259840,4980,2026-03-16,Evening,789,2,3,22,False,iOS,2
259841,4980,2026-03-17,Afternoon,776,2,3,30,True,Android,3
259842,4980,2026-03-18,Evening,539,3,3,20,False,Android,4
259843,4980,2026-03-19,Morning,654,1,3,18,False,Android,5
259844,4980,2026-03-20,Morning,835,5,5,36,False,iOS,6
259845,4980,2026-03-21,Afternoon,656,1,2,21,False,Android,7
259846,4980,2026-03-22,Evening,685,2,3,25,False,Android,8
259847,4980,2026-03-27,Night,450,4,4,19,False,Android,1
259848,4980,2026-03-28,Evening,730,4,5,24,False,Android,2
259849,4980,2026-03-29,Evening,409,1,3,12,False,iOS,3
259850,4980,2026-03-30,Afternoon,990,3,4,28,False,Android,4
259851,4980,2026-03-31,Evening,616,3,4,26,False,Android,5
259852,4980,2026-04-02,Evening,840,4,3,27,False,Android,1
259853,4980,2026-04-03,Evening,814,5,5,24,True,Web,2
259854,4980,2026-04-04,Night,645,3,3,29,False,Android,3
259855,4980,2026-04-05,Morning,632,3,4,19,False,Android,4
259856,4980,2026-04-06,Morning,473,3,4,15,True,iOS,5
259857,4980,2026-04-07,Morning,985,2,3,41,True,iOS,6
259858,4980,2026-04-08,Morning,454,2,3,14,False,Android,7
259859,4980,2026-04-09,Afternoon,660,2,3,21,True,Android,8
259860,4980,2026-04-10,Night,876,3,4,31,False,iOS,9
259861,4980,2026-04-11,Evening,709,2,3,31,True,Android,10
259862,4980,2026-04-12,Evening,690,2,3,22,True,Android,11
259863,4980,2026-04-13,Night,921,3,3,40,True,Web,12
259864,4980,2026-04-18,Morning,724,3,4,22,False,Android,1
259865,4980,2026-04-19,Afternoon,637,3,3,18,False,Android,2
259866,4980,2026-04-20,Morning,359,2,3,14,False,Android,3
259867,4980,2026-04-22,Evening,640,4,4,26,False,iOS,1
259868,4980,2026-04-23,Evening,704,3,4,25,True,Android,2
259869,4980,2026-04-24,Night,903,2,4,26,False,Android,3
259870,4980,2026-04-27,Night,380,5,5,14,False,iOS,1
259871,4980,2026-04-29,Morning,500,3,3,15,False,Web,1
259872,4980,2026-05-05,Evening,1064,2,3,31,False,Android,1
259873,4980,2026-05-06,Afternoon,1053,3,4,31,False,Android,2
259874,4980,2026-05-08,Afternoon,856,4,4,28,False,Android,1
259875,4980,2026-05-09,Afternoon,599,3,3,23,False,iOS,2
259876,4980,2026-05-11,Evening,294,5,5,10,True,iOS,1
259877,4980,2026-05-12,Evening,664,4,5,28,False,Android,2
259878,4980,2026-05-14,Afternoon,716,2,3,25,False,iOS,1
259879,4980,2026-05-15,Evening,822,5,5,33,False,Android,2
259880,4980,2026-05-16,Night,689,2,3,29,False,Android,3
259881,4980,2026-05-18,Afternoon,740,4,4,22,False,Android,1
259882,4980,2026-05-22,Morning,1191,2,3,41,False,iOS,1
259883,4980,2026-05-26,Morning,414,2,3,14,False,Android,1
259884,4980,2026-05-27,Afternoon,511,3,4,15,False,Web,2
259885,4980,2026-05-28,Afternoon,982,3,3,30,False,iOS,3
259886,4980,2026-05-29,Afternoon,904,3,3,30,False,iOS,4
259887,4980,2026-06-01,Evening,986,4,4,28,False,Android,1
259888,4980,2026-06-02,Night,928,3,3,29,False,Android,2
259889,4980,2026-06-05,Night,337,5,5,14,True,Android,1
259890,4980,2026-06-06,Evening,748,2,3,29,False,Web,2
259891,4980,2026-06-07,Morning,656,2,4,28,False,Web,3
259892,4980,2026-06-08,Morning,902,5,5,35,False,Android,4
259893,4980,2026-06-09,Evening,930,3,3,41,False,Android,5
259894,4980,2026-06-10,Night,770,3,3,31,False,iOS,6
259895,4980,2026-06-12,Evening,798,5,5,25,False,Android,1
259896,4980,2026-06-13,Evening,656,4,5,29,False,Android,2
259897,4980,2026-06-14,Morning,527,4,4,18,False,Android,3
259898,4980,2026-06-15,Evening,697,2,3,23,False,Android,4
259899,4980,2026-06-17,Night,305,2,3,12,False,Android,1
259900,4980,2026-06-20,Morning,595,5,5,19,True,Web,1
259901,4980,2026-06-21,Night,955,4,5,37,False,Android,2
259902,4980,2026-06-23,Evening,962,5,5,37,True,iOS,1
259903,4980,2026-06-25,Morning,913,2,3,31,False,iOS,1
259904,4980,2026-06-26,Evening,642,4,4,28,True,Web,2
259905,4980,2026-06-29,Afternoon,345,3,4,12,True,Web,1
259906,4980,2026-06-30,Night,859,2,3,37,True,Android,2
259907,4981,2026-04-14,Morning,75,4,4,2,False,Android,1
259908,4981,2026-04-16,Evening,173,3,4,6,False,iOS,1
259909,4981,2026-04-20,Evening,69,4,4,2,False,Android,1
259910,4981,2026-04-23,Evening,126,3,3,3,True,Android,1
259911,4981,2026-04-25,Afternoon,101,4,5,4,True,Web,1
259912,4981,2026-04-28,Afternoon,56,4,3,2,False,iOS,1
259913,4981,2026-05-07,Evening,65,1,2,2,False,iOS,1
259914,4981,2026-06-02,Night,107,4,4,3,False,Web,1
259915,4981,2026-06-20,Evening,93,3,4,3,False,Android,1
259916,4981,2026-06-24,Night,109,4,5,4,False,Android,1
259917,4982,2025-11-06,Afternoon,787,2,3,31,False,Android,1
259918,4982,2025-11-07,Evening,931,4,5,32,False,iOS,2
259919,4982,2025-11-08,Afternoon,635,3,3,27,True,iOS,3
259920,4982,2025-11-09,Morning,1091,5,5,46,False,Android,4
259921,4982,2025-11-13,Afternoon,372,2,3,11,False,Android,1
259922,4982,2025-11-14,Evening,835,3,4,26,False,Web,2
259923,4982,2025-11-15,Evening,1087,1,3,38,True,iOS,3
259924,4982,2025-11-16,Afternoon,540,4,4,19,False,iOS,4
259925,4982,2025-11-17,Afternoon,844,4,4,32,True,Android,5
259926,4982,2025-11-19,Evening,671,3,4,20,True,Web,1
259927,4982,2025-11-20,Morning,905,2,4,28,False,Android,2
259928,4982,2025-11-21,Morning,1138,2,4,44,False,Android,3
259929,4982,2025-11-22,Night,410,3,4,13,False,Android,4
259930,4982,2025-11-23,Evening,817,4,5,34,True,Android,5
259931,4982,2025-11-25,Morning,700,3,3,27,False,Android,1
259932,4982,2025-11-28,Evening,565,4,4,23,False,Android,1
259933,4982,2025-11-29,Evening,762,2,3,26,True,iOS,2
259934,4982,2025-11-30,Morning,873,2,3,33,False,Android,3
259935,4982,2025-12-01,Evening,850,3,4,28,False,iOS,4
259936,4982,2025-12-06,Evening,625,3,3,24,False,iOS,1
259937,4982,2025-12-09,Evening,477,3,4,17,False,iOS,1
259938,4982,2025-12-11,Morning,598,3,3,23,False,Android,1
259939,4982,2025-12-13,Evening,739,1,2,24,False,Android,1
259940,4982,2025-12-14,Morning,765,1,2,25,False,Android,2
259941,4982,2025-12-17,Evening,581,4,4,24,False,Web,1
259942,4982,2025-12-19,Evening,610,3,4,26,False,iOS,1
259943,4982,2025-12-20,Night,271,4,4,8,False,Web,2
259944,4982,2025-12-21,Morning,221,3,4,6,True,Android,3
259945,4982,2025-12-22,Morning,683,3,4,24,False,Android,4
259946,4982,2025-12-27,Night,766,2,3,29,False,Web,1
259947,4982,2025-12-29,Afternoon,718,5,5,24,False,Web,1
259948,4982,2025-12-30,Morning,694,3,4,28,True,iOS,2
259949,4982,2025-12-31,Night,765,2,4,22,False,Android,3
259950,4982,2026-01-01,Evening,543,3,4,20,True,Android,4
259951,4982,2026-01-04,Morning,515,2,3,21,False,iOS,1
259952,4982,2026-01-05,Morning,487,2,3,20,False,Android,2
259953,4982,2026-01-07,Evening,582,5,5,20,True,Android,1
259954,4982,2026-01-09,Afternoon,580,2,3,18,True,iOS,1
259955,4982,2026-01-10,Morning,679,4,5,26,False,iOS,2
259956,4982,2026-01-11,Afternoon,731,3,3,24,False,Web,3
259957,4982,2026-01-13,Evening,692,2,4,31,False,iOS,1
259958,4982,2026-01-15,Afternoon,426,4,4,16,True,Android,1
259959,4982,2026-01-16,Morning,882,5,5,38,False,iOS,2
259960,4982,2026-01-17,Morning,783,2,3,29,False,iOS,3
259961,4982,2026-01-20,Night,811,4,5,26,False,iOS,1
259962,4982,2026-01-22,Afternoon,888,3,4,32,True,Android,1
259963,4982,2026-01-23,Night,527,2,3,23,False,iOS,2
259964,4982,2026-01-24,Night,853,3,4,32,False,Android,3
259965,4982,2026-01-25,Afternoon,447,1,2,13,False,Android,4
259966,4982,2026-01-26,Morning,469,3,3,13,True,iOS,5
259967,4982,2026-01-27,Afternoon,1029,2,3,42,True,Android,6
259968,4982,2026-01-29,Night,348,3,4,10,True,Android,1
259969,4982,2026-02-01,Night,302,1,2,12,False,Android,1
259970,4982,2026-02-02,Night,826,3,3,28,False,iOS,2
259971,4982,2026-02-05,Evening,532,2,4,20,False,Android,1
259972,4982,2026-02-07,Night,741,3,4,21,False,Android,1
259973,4982,2026-02-08,Evening,712,3,3,31,False,Android,2
259974,4982,2026-02-10,Afternoon,675,2,3,24,True,Web,1
259975,4982,2026-02-11,Evening,832,4,5,24,False,Android,2
259976,4982,2026-02-14,Night,648,3,4,24,False,iOS,1
259977,4982,2026-02-18,Evening,512,2,3,16,False,Android,1
259978,4982,2026-02-20,Afternoon,792,4,4,34,False,iOS,1
259979,4982,2026-02-21,Night,664,3,4,26,False,Web,2
259980,4982,2026-02-22,Afternoon,496,3,4,18,False,Android,3
259981,4982,2026-02-23,Evening,688,3,4,30,False,Web,4
259982,4982,2026-02-24,Afternoon,333,2,4,14,False,Android,5
259983,4982,2026-02-25,Afternoon,681,4,5,24,False,iOS,6
259984,4982,2026-02-26,Afternoon,956,3,4,32,False,Android,7
259985,4982,2026-02-28,Evening,1061,2,4,37,False,Android,1
259986,4982,2026-03-02,Evening,487,2,3,18,False,Web,1
259987,4982,2026-03-04,Evening,936,3,3,28,True,Web,1
259988,4982,2026-03-06,Evening,1037,3,4,43,False,iOS,1
259989,4982,2026-03-07,Evening,786,1,2,24,False,iOS,2
259990,4982,2026-03-08,Evening,578,4,4,19,False,Android,3
259991,4982,2026-03-09,Evening,795,1,2,34,True,Android,4
259992,4982,2026-03-12,Morning,607,3,4,24,False,iOS,1
259993,4982,2026-03-14,Evening,467,2,3,15,True,Android,1
259994,4982,2026-03-15,Afternoon,594,4,5,18,False,Android,2
259995,4982,2026-03-16,Night,863,3,3,31,False,Android,3
259996,4982,2026-03-17,Afternoon,817,3,3,27,False,Web,4
259997,4982,2026-03-19,Night,707,3,4,20,False,Android,1
259998,4982,2026-03-20,Night,334,2,3,11,True,Web,2
259999,4982,2026-03-22,Morning,311,2,4,9,False,Android,1
260000,4982,2026-03-24,Morning,739,2,3,31,False,Android,1
260001,4982,2026-03-25,Morning,705,4,5,27,False,iOS,2
260002,4982,2026-03-26,Afternoon,360,4,4,15,True,Android,3
260003,4982,2026-03-27,Evening,717,4,4,25,False,Android,4
260004,4982,2026-03-28,Morning,575,4,5,22,False,Android,5
260005,4982,2026-03-29,Afternoon,932,3,4,38,False,Android,6
260006,4982,2026-03-30,Morning,940,3,4,35,False,iOS,7
260007,4982,2026-03-31,Evening,270,4,4,8,True,Android,8
260008,4982,2026-04-01,Night,630,4,4,26,False,Android,9
260009,4982,2026-04-02,Evening,824,3,4,28,False,Web,10
260010,4982,2026-04-03,Evening,628,4,4,19,True,Web,11
260011,4982,2026-04-04,Evening,869,3,4,26,False,Android,12
260012,4982,2026-04-06,Evening,502,3,3,15,False,Web,1
260013,4982,2026-04-07,Morning,509,2,4,17,False,Android,2
260014,4982,2026-04-09,Evening,553,3,3,16,False,iOS,1
260015,4982,2026-04-10,Evening,750,4,5,28,True,Web,2
260016,4982,2026-04-11,Afternoon,478,3,3,20,False,Android,3
260017,4982,2026-04-13,Morning,909,3,3,31,False,Android,1
260018,4982,2026-04-14,Morning,658,1,2,27,False,iOS,2
260019,4982,2026-04-16,Evening,791,4,5,23,False,Web,1
260020,4982,2026-04-17,Morning,768,4,5,23,False,iOS,2
260021,4982,2026-04-18,Morning,758,4,5,28,True,Android,3
260022,4982,2026-04-23,Night,854,4,4,26,False,iOS,1
260023,4982,2026-04-25,Evening,711,2,4,21,True,iOS,1
260024,4982,2026-04-29,Morning,548,5,5,17,False,Android,1
260025,4982,2026-04-30,Morning,782,3,4,25,True,Android,2
260026,4982,2026-05-02,Night,524,2,3,17,True,Android,1
260027,4982,2026-05-09,Morning,663,3,3,28,False,Android,1
260028,4982,2026-05-11,Afternoon,848,3,3,32,False,Web,1
260029,4982,2026-05-12,Evening,753,3,4,24,False,Android,2
260030,4982,2026-05-13,Evening,753,5,5,23,False,Android,3
260031,4982,2026-05-14,Evening,436,3,4,14,False,Android,4
260032,4982,2026-05-16,Night,675,3,3,26,False,Web,1
260033,4982,2026-05-18,Morning,700,1,2,22,False,Android,1
260034,4982,2026-05-20,Evening,445,4,5,17,False,Android,1
260035,4982,2026-05-22,Evening,720,2,4,30,False,Android,1
260036,4982,2026-05-23,Afternoon,631,5,5,19,False,Android,2
260037,4982,2026-05-24,Morning,728,1,2,24,False,Android,3
260038,4982,2026-05-25,Morning,558,3,4,18,False,iOS,4
260039,4982,2026-05-28,Afternoon,600,3,4,25,False,Android,1
260040,4982,2026-05-29,Morning,792,3,4,31,False,iOS,2
260041,4982,2026-06-01,Evening,557,1,2,23,True,Android,1
260042,4982,2026-06-02,Afternoon,585,2,3,24,True,iOS,2
260043,4982,2026-06-03,Afternoon,640,3,3,26,False,Android,3
260044,4982,2026-06-05,Night,694,3,4,22,False,iOS,1
260045,4982,2026-06-08,Morning,472,4,4,19,True,Web,1
260046,4982,2026-06-09,Morning,432,4,5,13,False,Android,2
260047,4982,2026-06-10,Morning,636,3,4,25,False,Android,3
260048,4982,2026-06-11,Morning,615,3,4,22,False,Android,4
260049,4982,2026-06-13,Morning,691,3,3,24,True,iOS,1
260050,4982,2026-06-16,Morning,507,2,4,20,False,Web,1
260051,4982,2026-06-17,Morning,1007,2,4,33,False,Web,2
260052,4982,2026-06-19,Afternoon,669,3,4,30,False,iOS,1
260053,4982,2026-06-21,Afternoon,377,3,4,13,False,iOS,1
260054,4982,2026-06-22,Evening,809,3,3,26,False,Android,2
260055,4982,2026-06-23,Morning,849,3,4,25,False,Android,3
260056,4982,2026-06-24,Evening,896,3,4,29,False,Android,4
260057,4982,2026-06-26,Night,1025,1,2,42,True,Web,1
260058,4982,2026-06-27,Morning,422,3,3,19,False,iOS,2
260059,4982,2026-06-28,Afternoon,743,3,4,28,False,Android,3
260060,4982,2026-06-29,Morning,903,5,5,38,False,Android,4
260061,4983,2026-02-06,Evening,707,3,4,28,False,Android,1
260062,4983,2026-02-07,Afternoon,541,3,4,19,False,Android,2
260063,4983,2026-02-08,Morning,571,3,3,21,True,iOS,3
260064,4983,2026-02-09,Afternoon,599,3,4,19,False,Web,4
260065,4983,2026-02-10,Night,701,2,3,26,False,iOS,5
260066,4983,2026-02-11,Morning,561,3,3,19,True,Android,6
260067,4983,2026-02-13,Morning,568,2,3,24,True,iOS,1
260068,4983,2026-02-15,Morning,468,4,5,18,False,iOS,1
260069,4983,2026-02-21,Morning,976,4,4,43,True,Android,1
260070,4983,2026-02-22,Evening,361,3,4,14,False,iOS,2
260071,4983,2026-02-23,Afternoon,662,2,4,20,False,Android,3
260072,4983,2026-02-24,Morning,545,3,3,24,False,Android,4
260073,4983,2026-02-25,Evening,972,2,4,38,False,iOS,5
260074,4983,2026-02-28,Morning,1050,3,3,32,False,Android,1
260075,4983,2026-03-01,Evening,875,2,3,31,True,Android,2
260076,4983,2026-03-02,Evening,508,2,3,15,False,Android,3
260077,4983,2026-03-05,Morning,811,3,4,32,False,iOS,1
260078,4983,2026-03-08,Afternoon,305,4,4,8,False,iOS,1
260079,4983,2026-03-09,Morning,620,5,5,23,False,Android,2
260080,4983,2026-03-10,Morning,287,1,2,11,False,Android,3
260081,4983,2026-03-12,Afternoon,850,1,2,24,False,Android,1
260082,4983,2026-03-14,Night,609,2,3,17,False,Android,1
260083,4983,2026-03-16,Afternoon,779,4,4,30,True,Android,1
260084,4983,2026-03-18,Evening,669,3,4,24,False,Android,1
260085,4983,2026-03-23,Afternoon,677,3,3,25,False,Android,1
260086,4983,2026-03-24,Evening,787,4,5,27,False,Android,2
260087,4983,2026-03-25,Morning,955,2,4,35,False,iOS,3
260088,4983,2026-03-26,Evening,706,3,4,29,True,Android,4
260089,4983,2026-03-29,Evening,829,3,4,28,False,iOS,1
260090,4983,2026-03-31,Evening,919,2,3,35,False,Android,1
260091,4983,2026-04-01,Night,737,3,4,27,False,Android,2
260092,4983,2026-04-04,Night,857,4,4,26,False,Android,1
260093,4983,2026-04-07,Night,755,4,4,30,False,Android,1
260094,4983,2026-04-09,Night,561,2,3,21,False,Web,1
260095,4983,2026-04-10,Morning,787,2,4,26,True,Android,2
260096,4983,2026-04-12,Afternoon,945,2,3,32,True,Web,1
260097,4983,2026-04-13,Evening,912,3,4,39,False,iOS,2
260098,4983,2026-04-16,Afternoon,800,4,5,24,True,iOS,1
260099,4983,2026-04-17,Morning,872,3,4,25,False,Web,2
260100,4983,2026-04-20,Night,707,3,3,20,True,Web,1
260101,4983,2026-04-21,Morning,794,2,3,27,False,iOS,2
260102,4983,2026-04-23,Evening,693,5,5,22,False,Android,1
260103,4983,2026-04-25,Evening,427,3,4,12,True,Android,1
260104,4983,2026-04-27,Evening,535,3,4,17,True,Android,1
260105,4983,2026-04-30,Afternoon,415,2,3,13,False,Android,1
260106,4983,2026-05-02,Night,774,3,3,24,False,Android,1
260107,4983,2026-05-05,Morning,564,4,4,16,False,Android,1
260108,4983,2026-05-06,Night,580,3,4,17,False,iOS,2
260109,4983,2026-05-08,Evening,859,3,3,36,False,Web,1
260110,4983,2026-05-09,Night,785,3,4,22,False,Android,2
260111,4983,2026-05-10,Evening,679,5,5,20,False,Android,3
260112,4983,2026-05-11,Morning,553,4,4,16,True,Android,4
260113,4983,2026-05-13,Afternoon,716,3,3,23,False,Android,1
260114,4983,2026-05-14,Morning,569,3,3,21,False,Android,2
260115,4983,2026-05-17,Night,620,1,2,21,False,Android,1
260116,4983,2026-05-19,Evening,691,3,4,20,False,iOS,1
260117,4983,2026-05-20,Morning,818,2,3,27,True,Android,2
260118,4983,2026-05-21,Evening,689,3,3,28,False,Android,3
260119,4983,2026-05-23,Night,779,3,4,27,True,Web,1
260120,4983,2026-05-25,Afternoon,680,2,3,23,True,Android,1
260121,4983,2026-05-29,Night,824,2,3,29,False,iOS,1
260122,4983,2026-05-30,Evening,720,3,4,20,False,Android,2
260123,4983,2026-05-31,Evening,344,5,5,11,False,Android,3
260124,4983,2026-06-01,Morning,649,3,4,27,False,Android,4
260125,4983,2026-06-02,Evening,592,3,4,23,True,Android,5
260126,4983,2026-06-03,Afternoon,765,4,4,30,False,iOS,6
260127,4983,2026-06-04,Evening,1011,4,4,33,False,iOS,7
260128,4983,2026-06-06,Night,512,4,4,17,False,iOS,1
260129,4983,2026-06-08,Afternoon,855,3,4,36,False,iOS,1
260130,4983,2026-06-10,Evening,340,2,4,14,True,Android,1
260131,4983,2026-06-11,Evening,702,4,4,28,True,Android,2
260132,4983,2026-06-13,Evening,437,4,4,18,False,Android,1
260133,4983,2026-06-14,Morning,864,3,4,35,False,Android,2
260134,4983,2026-06-15,Evening,493,3,3,17,False,iOS,3
260135,4983,2026-06-16,Night,698,3,3,22,False,Android,4
260136,4983,2026-06-19,Afternoon,494,3,4,21,False,Android,1
260137,4983,2026-06-21,Evening,595,3,4,19,False,Android,1
260138,4983,2026-06-22,Afternoon,789,3,3,28,False,Android,2
260139,4983,2026-06-23,Afternoon,702,4,4,20,False,Android,3
260140,4983,2026-06-25,Afternoon,277,4,4,8,False,Web,1
260141,4983,2026-06-27,Evening,545,3,4,17,True,iOS,1
260142,4983,2026-06-28,Night,574,2,4,23,True,Android,2
260143,4984,2026-02-06,Morning,826,2,4,24,False,Web,1
260144,4984,2026-02-10,Evening,739,4,5,23,False,Android,1
260145,4984,2026-02-11,Evening,713,1,2,28,False,Web,2
260146,4984,2026-02-14,Evening,975,4,4,30,False,iOS,1
260147,4984,2026-02-15,Morning,741,3,4,30,False,Android,2
260148,4984,2026-02-16,Evening,630,4,3,19,False,Web,3
260149,4984,2026-02-17,Evening,642,3,3,22,False,iOS,4
260150,4984,2026-02-19,Evening,284,5,5,9,False,Web,1
260151,4984,2026-02-20,Morning,961,1,3,37,False,iOS,2
260152,4984,2026-02-21,Afternoon,810,3,4,25,False,Android,3
260153,4984,2026-02-22,Evening,841,4,4,24,True,iOS,4
260154,4984,2026-02-26,Evening,601,4,4,17,True,Web,1
260155,4984,2026-02-27,Morning,588,2,3,17,True,Android,2
260156,4984,2026-03-01,Afternoon,709,4,5,24,False,Android,1
260157,4984,2026-03-04,Afternoon,541,4,4,20,False,Android,1
260158,4984,2026-03-05,Evening,796,5,5,30,True,Android,2
260159,4984,2026-03-06,Afternoon,563,3,4,20,False,Android,3
260160,4984,2026-03-07,Evening,934,5,5,30,True,iOS,4
260161,4984,2026-03-08,Evening,933,2,3,37,True,Android,5
260162,4984,2026-03-09,Morning,740,3,3,22,False,Android,6
260163,4984,2026-03-11,Evening,160,4,5,5,True,iOS,1
260164,4984,2026-03-13,Afternoon,821,4,4,33,False,iOS,1
260165,4984,2026-03-14,Morning,555,3,4,16,False,iOS,2
260166,4984,2026-03-17,Afternoon,642,4,4,23,False,Android,1
260167,4984,2026-03-18,Morning,550,3,3,17,False,Android,2
260168,4984,2026-03-19,Morning,636,4,4,18,True,Android,3
260169,4984,2026-03-22,Morning,629,4,4,20,True,iOS,1
260170,4984,2026-03-24,Morning,697,3,3,23,True,Web,1
260171,4984,2026-03-29,Night,464,4,4,15,True,Web,1
260172,4984,2026-03-30,Afternoon,588,3,3,19,False,Android,2
260173,4984,2026-04-01,Evening,760,3,3,24,True,Android,1
260174,4984,2026-04-02,Evening,856,4,5,25,True,iOS,2
260175,4984,2026-04-04,Morning,503,3,4,22,False,Android,1
260176,4984,2026-04-05,Night,816,2,3,26,False,Web,2
260177,4984,2026-04-06,Night,508,3,4,16,False,Web,3
260178,4984,2026-04-08,Evening,707,4,4,30,True,iOS,1
260179,4984,2026-04-09,Afternoon,610,3,4,26,True,Android,2
260180,4984,2026-04-12,Evening,661,1,3,19,False,iOS,1
260181,4984,2026-04-13,Morning,653,3,3,21,False,Android,2
260182,4984,2026-04-14,Evening,684,4,5,25,False,Android,3
260183,4984,2026-04-15,Night,421,3,4,12,True,Android,4
260184,4984,2026-04-18,Night,408,4,5,12,False,iOS,1
260185,4984,2026-04-19,Evening,701,3,4,22,False,Android,2
260186,4984,2026-04-21,Evening,509,2,3,18,False,Android,1
260187,4984,2026-04-22,Afternoon,544,1,2,20,True,Android,2
260188,4984,2026-04-23,Morning,588,4,4,25,False,iOS,3
260189,4984,2026-04-24,Afternoon,702,3,3,21,False,iOS,4
260190,4984,2026-04-26,Afternoon,279,3,4,11,True,iOS,1
260191,4984,2026-04-27,Evening,865,3,3,36,True,Web,2
260192,4984,2026-04-28,Evening,736,3,4,31,False,iOS,3
260193,4984,2026-04-29,Evening,984,3,3,28,False,Android,4
260194,4984,2026-04-30,Morning,741,4,4,24,False,Android,5
260195,4984,2026-05-01,Night,854,3,4,35,True,Web,6
260196,4984,2026-05-02,Afternoon,648,2,3,29,True,Android,7
260197,4984,2026-05-04,Morning,785,2,3,34,False,iOS,1
260198,4984,2026-05-05,Evening,724,3,4,30,True,Web,2
260199,4984,2026-05-06,Afternoon,1003,3,3,33,False,Android,3
260200,4984,2026-05-07,Morning,804,2,3,35,False,Android,4
260201,4984,2026-05-10,Afternoon,637,3,3,22,True,Android,1
260202,4984,2026-05-11,Morning,943,3,4,27,False,iOS,2
260203,4984,2026-05-13,Evening,941,1,2,31,False,iOS,1
260204,4984,2026-05-14,Afternoon,608,3,4,17,False,Android,2
260205,4984,2026-05-16,Morning,731,3,4,31,False,Android,1
260206,4984,2026-05-18,Morning,412,3,3,13,False,iOS,1
260207,4984,2026-05-19,Evening,841,1,2,30,False,Web,2
260208,4984,2026-05-22,Evening,869,2,3,38,False,iOS,1
260209,4984,2026-05-23,Afternoon,539,2,4,16,False,Web,2
260210,4984,2026-05-24,Afternoon,848,3,4,34,False,iOS,3
260211,4984,2026-05-25,Morning,860,5,5,37,False,Android,4
260212,4984,2026-05-26,Evening,633,3,3,26,False,Android,5
260213,4984,2026-05-27,Morning,517,3,4,15,False,Android,6
260214,4984,2026-05-28,Afternoon,700,4,5,24,True,Web,7
260215,4984,2026-05-29,Afternoon,468,2,3,18,False,Android,8
260216,4984,2026-05-31,Evening,623,2,4,21,False,Android,1
260217,4984,2026-06-01,Evening,593,5,5,22,False,Android,2
260218,4984,2026-06-02,Evening,796,3,4,33,False,Android,3
260219,4984,2026-06-03,Evening,798,2,3,30,False,Web,4
260220,4984,2026-06-04,Morning,641,2,3,27,True,Android,5
260221,4984,2026-06-05,Evening,740,3,4,32,True,Android,6
260222,4984,2026-06-07,Morning,955,4,4,28,False,Android,1
260223,4984,2026-06-08,Evening,825,3,3,26,False,Android,2
260224,4984,2026-06-09,Evening,760,4,4,33,True,iOS,3
260225,4984,2026-06-10,Night,627,3,4,24,False,iOS,4
260226,4984,2026-06-12,Afternoon,575,2,4,19,False,iOS,1
260227,4984,2026-06-13,Morning,554,4,4,22,False,iOS,2
260228,4984,2026-06-16,Evening,825,2,3,32,False,iOS,1
260229,4984,2026-06-18,Night,774,4,4,33,False,iOS,1
